2020-07-20-09-29: epoch: 1 |tot 7.933040 | hm 1.153632 | wh 3.492866 | id_ 3.044708 | reg 0.139003 | tracking 0.778707 | time 13.583333 | 
2020-07-20-15-39: epoch: 28 |tot 0.124973 | hm 0.766860 | wh 1.496691 | id_ 0.125177 | reg 0.139386 | tracking 0.823176 | time 13.750000 | 
2020-07-20-15-53: epoch: 29 |tot 0.118781 | hm 0.795094 | wh 1.510336 | id_ 0.120524 | reg 0.140011 | tracking 0.776721 | time 13.750000 | 
2020-07-20-16-07: epoch: 30 |tot 0.060383 | hm 0.743905 | wh 1.434854 | id_ 0.121661 | reg 0.136865 | tracking 0.792350 | time 13.750000 | 
2020-07-20-16-20: epoch: 31 |tot 0.119233 | hm 0.792350 | wh 1.710040 | id_ 0.127265 | reg 0.142040 | tracking 0.838161 | time 13.766667 | 
2020-07-20-16-34: epoch: 32 |tot 0.021561 | hm 0.745534 | wh 1.506019 | id_ 0.113074 | reg 0.138419 | tracking 0.786017 | time 13.766667 | 
2020-07-20-16-48: epoch: 33 |tot -0.015935 | hm 0.745995 | wh 1.495201 | id_ 0.103022 | reg 0.139081 | tracking 0.778771 | time 13.766667 | 
2020-07-20-17-02: epoch: 34 |tot 0.063949 | hm 0.769759 | wh 1.449847 | id_ 0.130761 | reg 0.142827 | tracking 0.791010 | time 13.750000 | 
2020-07-20-17-15: epoch: 35 |tot -0.018532 | hm 0.743634 | wh 1.495911 | id_ 0.109359 | reg 0.139250 | tracking 0.804281 | time 13.766667 | 
2020-07-20-17-29: epoch: 36 |tot -0.040667 | hm 0.761658 | wh 1.562211 | id_ 0.099091 | reg 0.138932 | tracking 0.832524 | time 13.750000 | 
2020-07-20-17-43: epoch: 37 |tot -0.060291 | hm 0.755426 | wh 1.455060 | id_ 0.097772 | reg 0.143738 | tracking 0.798540 | time 13.750000 | 
2020-07-20-17-57: epoch: 38 |tot -0.118027 | hm 0.730805 | wh 1.418853 | id_ 0.087408 | reg 0.140120 | tracking 0.804727 | time 13.766667 | 
2020-07-20-18-11: epoch: 39 |tot 0.040741 | hm 0.778078 | wh 1.548650 | id_ 0.129893 | reg 0.142199 | tracking 0.833336 | time 13.766667 | 
2020-07-20-18-24: epoch: 40 |tot -0.069366 | hm 0.747181 | wh 1.467276 | id_ 0.102687 | reg 0.142049 | tracking 0.805457 | time 13.766667 | 
2020-07-20-18-38: epoch: 41 |tot -0.020164 | hm 0.762048 | wh 1.577142 | id_ 0.115134 | reg 0.141530 | tracking 0.819986 | time 13.766667 | 
2020-07-20-18-52: epoch: 42 |tot -0.008161 | hm 0.827538 | wh 1.608721 | id_ 0.107995 | reg 0.142712 | tracking 0.808969 | time 13.783333 | 
2020-07-20-19-06: epoch: 43 |tot -0.117242 | hm 0.748703 | wh 1.451091 | id_ 0.091392 | reg 0.141503 | tracking 0.759276 | time 13.766667 | 
2020-07-20-19-20: epoch: 44 |tot -0.019503 | hm 0.781485 | wh 1.633045 | id_ 0.113475 | reg 0.145080 | tracking 0.806984 | time 13.766667 | 
2020-07-20-19-33: epoch: 45 |tot -0.090214 | hm 0.776809 | wh 1.456235 | id_ 0.096485 | reg 0.145936 | tracking 0.830999 | time 13.766667 | 
2020-07-20-19-47: epoch: 46 |tot 0.091998 | hm 0.868366 | wh 1.855395 | id_ 0.130879 | reg 0.149010 | tracking 0.832326 | time 13.766667 | 
2020-07-20-20-01: epoch: 47 |tot 0.045562 | hm 0.838859 | wh 1.784598 | id_ 0.123668 | reg 0.147692 | tracking 0.776044 | time 13.766667 | 
2020-07-20-20-15: epoch: 48 |tot 0.071822 | hm 0.860207 | wh 1.885621 | id_ 0.127532 | reg 0.146407 | tracking 0.830267 | time 13.766667 | 
2020-07-20-20-28: epoch: 49 |tot -0.035853 | hm 0.830417 | wh 1.627651 | id_ 0.104759 | reg 0.146542 | tracking 0.789301 | time 13.766667 | 
2020-07-20-20-42: epoch: 50 |tot 0.055266 | hm 0.865494 | wh 1.695892 | id_ 0.125715 | reg 0.146225 | tracking 0.782396 | time 13.766667 | 
2020-07-20-20-56: epoch: 51 |tot 0.080206 | hm 0.883013 | wh 1.994038 | id_ 0.126597 | reg 0.147704 | tracking 0.801347 | time 13.766667 | 
2020-07-20-21-10: epoch: 52 |tot 0.107915 | hm 0.868326 | wh 2.016961 | id_ 0.136519 | reg 0.147688 | tracking 0.831861 | time 13.766667 | 
2020-07-20-21-24: epoch: 53 |tot -0.060102 | hm 0.846626 | wh 1.731154 | id_ 0.096069 | reg 0.146252 | tracking 0.839800 | time 13.783333 | 
2020-07-20-21-37: epoch: 54 |tot 0.046308 | hm 0.874698 | wh 1.762433 | id_ 0.121765 | reg 0.150749 | tracking 0.813773 | time 13.766667 | 
2020-07-20-21-51: epoch: 55 |tot -0.029319 | hm 0.827634 | wh 1.686694 | id_ 0.108664 | reg 0.144619 | tracking 0.774565 | time 13.766667 | 
2020-07-20-22-05: epoch: 56 |tot 0.003118 | hm 0.865374 | wh 1.872626 | id_ 0.110284 | reg 0.149333 | tracking 0.823307 | time 13.750000 | 
2020-07-20-22-19: epoch: 57 |tot 0.083927 | hm 0.897807 | wh 1.864097 | id_ 0.128828 | reg 0.149295 | tracking 0.799757 | time 13.766667 | 
2020-07-20-22-33: epoch: 58 |tot 0.181466 | hm 0.955005 | wh 2.032834 | id_ 0.146885 | reg 0.148487 | tracking 0.816444 | time 13.766667 | 
2020-07-20-22-46: epoch: 59 |tot -0.055065 | hm 0.894057 | wh 1.900329 | id_ 0.091257 | reg 0.149860 | tracking 0.814611 | time 13.766667 | 
2020-07-20-23-00: epoch: 60 |tot 0.015119 | hm 0.864598 | wh 1.897658 | id_ 0.114060 | reg 0.151024 | tracking 0.815125 | time 13.766667 | 
2020-07-20-23-14: epoch: 61 |tot -0.151120 | hm 0.845253 | wh 1.813385 | id_ 0.073326 | reg 0.146068 | tracking 0.832280 | time 13.766667 | 
2020-07-20-23-28: epoch: 62 |tot -0.177043 | hm 0.820645 | wh 1.680105 | id_ 0.070929 | reg 0.146008 | tracking 0.852439 | time 13.766667 | 
2020-07-20-23-41: epoch: 63 |tot -0.188610 | hm 0.777231 | wh 1.552601 | id_ 0.075150 | reg 0.140323 | tracking 0.822879 | time 13.766667 | 
2020-07-20-23-55: epoch: 64 |tot -0.182172 | hm 0.807994 | wh 1.602456 | id_ 0.072851 | reg 0.140582 | tracking 0.811519 | time 13.783333 | 
2020-07-21-00-09: epoch: 65 |tot -0.238223 | hm 0.795192 | wh 1.608555 | id_ 0.059403 | reg 0.141619 | tracking 0.820898 | time 13.766667 | 
2020-07-21-00-23: epoch: 66 |tot -0.242126 | hm 0.786284 | wh 1.580689 | id_ 0.059775 | reg 0.143143 | tracking 0.824903 | time 13.783333 | 
2020-07-21-00-37: epoch: 67 |tot -0.248203 | hm 0.772932 | wh 1.585250 | id_ 0.060636 | reg 0.136506 | tracking 0.823130 | time 13.783333 | 
2020-07-21-00-50: epoch: 68 |tot -0.295616 | hm 0.754797 | wh 1.493295 | id_ 0.051361 | reg 0.137782 | tracking 0.830130 | time 13.766667 | 
2020-07-21-01-04: epoch: 69 |tot -0.348819 | hm 0.730299 | wh 1.481551 | id_ 0.040596 | reg 0.138349 | tracking 0.766635 | time 13.766667 | 
2020-07-21-01-18: epoch: 70 |tot -0.325718 | hm 0.735266 | wh 1.512123 | id_ 0.046150 | reg 0.138131 | tracking 0.825114 | time 13.783333 | 
