2020-07-24-04-17: epoch: 1 |tot 11.451023 | hm 1.174608 | wh 8.380836 | id_ 4.295723 | reg 0.241668 | tracking 1.434937 | time 14.633333 | 
2020-07-24-08-42: epoch: 20 |tot 0.889311 | hm 0.368823 | wh 1.545320 | id_ 1.097464 | reg 0.151617 | tracking 1.400389 | time 14.033333 | 
2020-07-24-08-56: epoch: 21 |tot 0.836796 | hm 0.357323 | wh 1.501426 | id_ 1.038755 | reg 0.150722 | tracking 1.351263 | time 14.133333 | 
2020-07-24-09-10: epoch: 22 |tot 0.833261 | hm 0.360749 | wh 1.562979 | id_ 1.020584 | reg 0.151846 | tracking 1.422252 | time 14.150000 | 
2020-07-24-09-25: epoch: 23 |tot 0.841012 | hm 0.375423 | wh 1.675832 | id_ 0.996725 | reg 0.151419 | tracking 1.329850 | time 14.150000 | 
2020-07-24-09-39: epoch: 24 |tot 0.807262 | hm 0.382048 | wh 1.558779 | id_ 0.955635 | reg 0.147673 | tracking 1.416721 | time 14.133333 | 
2020-07-24-09-53: epoch: 25 |tot 0.882279 | hm 0.441756 | wh 1.586281 | id_ 1.000703 | reg 0.147772 | tracking 1.391167 | time 14.150000 | 
2020-07-24-10-07: epoch: 26 |tot 0.845233 | hm 0.396948 | wh 1.693115 | id_ 0.987077 | reg 0.151857 | tracking 1.358773 | time 14.150000 | 
2020-07-24-10-21: epoch: 27 |tot 0.748562 | hm 0.362784 | wh 1.520643 | id_ 0.898026 | reg 0.146368 | tracking 1.390777 | time 14.133333 | 
2020-07-24-10-35: epoch: 28 |tot 0.658853 | hm 0.319162 | wh 1.469914 | id_ 0.810400 | reg 0.145176 | tracking 1.367359 | time 14.116667 | 
2020-07-24-10-50: epoch: 29 |tot 0.710760 | hm 0.359353 | wh 1.557774 | id_ 0.827776 | reg 0.148421 | tracking 1.382788 | time 14.116667 | 
2020-07-24-11-04: epoch: 30 |tot 0.671168 | hm 0.342704 | wh 1.475233 | id_ 0.797844 | reg 0.148058 | tracking 1.381753 | time 14.100000 | 
2020-07-24-11-18: epoch: 31 |tot 0.648947 | hm 0.331229 | wh 1.489107 | id_ 0.776632 | reg 0.147629 | tracking 1.398976 | time 14.133333 | 
2020-07-24-11-32: epoch: 32 |tot 0.618980 | hm 0.327759 | wh 1.497355 | id_ 0.733735 | reg 0.145067 | tracking 1.375347 | time 14.116667 | 
2020-07-24-11-46: epoch: 33 |tot 0.588572 | hm 0.309019 | wh 1.319502 | id_ 0.737848 | reg 0.145027 | tracking 1.276542 | time 14.083333 | 
2020-07-24-12-00: epoch: 34 |tot 0.538851 | hm 0.303787 | wh 1.316883 | id_ 0.663896 | reg 0.144869 | tracking 1.289262 | time 14.100000 | 
2020-07-24-12-14: epoch: 35 |tot 0.617727 | hm 0.371083 | wh 1.471552 | id_ 0.685286 | reg 0.144646 | tracking 1.397425 | time 14.100000 | 
2020-07-24-12-28: epoch: 36 |tot 0.567902 | hm 0.358048 | wh 1.397070 | id_ 0.637465 | reg 0.143589 | tracking 1.353434 | time 14.116667 | 
2020-07-24-12-43: epoch: 37 |tot 0.517908 | hm 0.315066 | wh 1.348745 | id_ 0.628351 | reg 0.141450 | tracking 1.337246 | time 14.066667 | 
2020-07-24-12-57: epoch: 38 |tot 0.491536 | hm 0.313493 | wh 1.256968 | id_ 0.608601 | reg 0.139092 | tracking 1.351021 | time 14.116667 | 
2020-07-24-13-11: epoch: 39 |tot 0.539202 | hm 0.356202 | wh 1.414722 | id_ 0.604152 | reg 0.144616 | tracking 1.434346 | time 14.133333 | 
2020-07-24-13-25: epoch: 40 |tot 0.482555 | hm 0.323370 | wh 1.394811 | id_ 0.569056 | reg 0.142995 | tracking 1.406506 | time 14.116667 | 
2020-07-24-13-39: epoch: 41 |tot 0.428691 | hm 0.281754 | wh 1.297564 | id_ 0.561498 | reg 0.139402 | tracking 1.371535 | time 14.100000 | 
2020-07-24-13-53: epoch: 42 |tot 0.414485 | hm 0.300336 | wh 1.278033 | id_ 0.525150 | reg 0.140773 | tracking 1.401679 | time 14.133333 | 
2020-07-24-14-07: epoch: 43 |tot 0.540000 | hm 0.388602 | wh 1.406882 | id_ 0.583013 | reg 0.141750 | tracking 1.430409 | time 14.116667 | 
2020-07-24-14-22: epoch: 44 |tot 0.475078 | hm 0.332132 | wh 1.441821 | id_ 0.557565 | reg 0.141631 | tracking 1.383515 | time 14.133333 | 
2020-07-24-14-36: epoch: 45 |tot 0.407813 | hm 0.302355 | wh 1.299987 | id_ 0.522173 | reg 0.139383 | tracking 1.355672 | time 14.150000 | 
2020-07-24-14-50: epoch: 46 |tot 0.442715 | hm 0.337295 | wh 1.400192 | id_ 0.520135 | reg 0.140714 | tracking 1.426741 | time 14.166667 | 
2020-07-24-15-04: epoch: 47 |tot 0.364051 | hm 0.295508 | wh 1.283943 | id_ 0.481834 | reg 0.139279 | tracking 1.367231 | time 13.966667 | 
2020-07-24-15-18: epoch: 48 |tot 0.422599 | hm 0.340919 | wh 1.373301 | id_ 0.499421 | reg 0.140639 | tracking 1.362704 | time 13.816667 | 
2020-07-24-15-32: epoch: 49 |tot 0.356266 | hm 0.314327 | wh 1.277519 | id_ 0.460924 | reg 0.138453 | tracking 1.366491 | time 13.783333 | 
2020-07-24-15-45: epoch: 50 |tot 0.400782 | hm 0.332260 | wh 1.347262 | id_ 0.491742 | reg 0.137897 | tracking 1.383078 | time 13.783333 | 
2020-07-24-15-59: epoch: 51 |tot 0.347915 | hm 0.306402 | wh 1.296219 | id_ 0.461530 | reg 0.139040 | tracking 1.315873 | time 13.800000 | 
2020-07-24-16-13: epoch: 52 |tot 0.320345 | hm 0.292172 | wh 1.229526 | id_ 0.450236 | reg 0.141678 | tracking 1.419633 | time 13.783333 | 
2020-07-24-16-27: epoch: 53 |tot 0.351832 | hm 0.326151 | wh 1.267312 | id_ 0.453296 | reg 0.140060 | tracking 1.389707 | time 13.816667 | 
2020-07-24-16-41: epoch: 54 |tot 0.296038 | hm 0.295892 | wh 1.251718 | id_ 0.424861 | reg 0.139388 | tracking 1.390439 | time 13.800000 | 
2020-07-24-16-54: epoch: 55 |tot 0.319955 | hm 0.306765 | wh 1.323765 | id_ 0.436409 | reg 0.138959 | tracking 1.388663 | time 13.766667 | 
2020-07-24-17-08: epoch: 56 |tot 0.261793 | hm 0.287487 | wh 1.235647 | id_ 0.404154 | reg 0.137621 | tracking 1.332857 | time 13.800000 | 
2020-07-24-17-22: epoch: 57 |tot 0.261790 | hm 0.285313 | wh 1.183474 | id_ 0.413258 | reg 0.137452 | tracking 1.301193 | time 13.783333 | 
2020-07-24-17-36: epoch: 58 |tot 0.233231 | hm 0.283886 | wh 1.264452 | id_ 0.378588 | reg 0.140564 | tracking 1.312033 | time 13.766667 | 
2020-07-24-17-50: epoch: 59 |tot 0.261811 | hm 0.300065 | wh 1.281373 | id_ 0.395534 | reg 0.138242 | tracking 1.402949 | time 13.783333 | 
2020-07-24-18-03: epoch: 60 |tot 0.285832 | hm 0.298031 | wh 1.292986 | id_ 0.420130 | reg 0.138702 | tracking 1.412200 | time 13.766667 | 
2020-07-24-18-17: epoch: 61 |tot 0.130563 | hm 0.275579 | wh 1.085019 | id_ 0.317346 | reg 0.129385 | tracking 1.447060 | time 13.766667 | 
2020-07-24-18-31: epoch: 62 |tot 0.076406 | hm 0.255562 | wh 1.007489 | id_ 0.293328 | reg 0.125337 | tracking 1.334812 | time 13.800000 | 
2020-07-24-18-45: epoch: 63 |tot 0.067158 | hm 0.243509 | wh 0.981437 | id_ 0.298657 | reg 0.124157 | tracking 1.432936 | time 13.800000 | 
2020-07-24-18-59: epoch: 64 |tot 0.047586 | hm 0.249344 | wh 0.967382 | id_ 0.278705 | reg 0.122783 | tracking 1.431258 | time 13.800000 | 
2020-07-24-19-12: epoch: 65 |tot 0.022439 | hm 0.250281 | wh 0.947331 | id_ 0.256194 | reg 0.123985 | tracking 1.413144 | time 13.816667 | 
2020-07-24-19-26: epoch: 66 |tot 0.018655 | hm 0.234660 | wh 0.935265 | id_ 0.269494 | reg 0.121927 | tracking 1.346758 | time 13.816667 | 
2020-07-24-19-40: epoch: 67 |tot 0.025614 | hm 0.240720 | wh 0.875464 | id_ 0.275975 | reg 0.123167 | tracking 1.382854 | time 13.800000 | 
2020-07-24-19-54: epoch: 68 |tot 0.003772 | hm 0.238124 | wh 0.881572 | id_ 0.260749 | reg 0.120602 | tracking 1.336343 | time 13.800000 | 
2020-07-24-20-08: epoch: 69 |tot 0.008855 | hm 0.237159 | wh 0.916869 | id_ 0.262655 | reg 0.122805 | tracking 1.370374 | time 13.800000 | 
2020-07-24-20-22: epoch: 70 |tot 0.005619 | hm 0.245435 | wh 0.890425 | id_ 0.258784 | reg 0.119674 | tracking 1.361249 | time 13.800000 | 
