2020-07-23-08-47: epoch: 1 |tot 11.197734 | hm 1.121659 | wh 8.127547 | id_ 4.123866 | reg 0.253601 | tracking 1.292639 | time 13.866667 | 
2020-07-23-15-53: epoch: 32 |tot 0.332143 | hm 0.410344 | wh 2.384135 | id_ 0.289359 | reg 0.156440 | tracking 0.798095 | time 13.650000 | 
2020-07-23-16-07: epoch: 33 |tot 0.334367 | hm 0.423305 | wh 2.318777 | id_ 0.294228 | reg 0.156904 | tracking 0.810992 | time 13.633333 | 
2020-07-23-16-20: epoch: 34 |tot 0.333133 | hm 0.422899 | wh 2.394422 | id_ 0.294420 | reg 0.157363 | tracking 0.801903 | time 13.650000 | 
2020-07-23-16-34: epoch: 35 |tot 0.457294 | hm 0.449168 | wh 2.440465 | id_ 0.384981 | reg 0.158425 | tracking 0.840691 | time 13.633333 | 
2020-07-23-16-48: epoch: 36 |tot 0.364356 | hm 0.469846 | wh 2.569152 | id_ 0.290117 | reg 0.157357 | tracking 0.856150 | time 13.633333 | 
2020-07-23-17-01: epoch: 37 |tot 0.209650 | hm 0.385008 | wh 2.127669 | id_ 0.244496 | reg 0.153843 | tracking 0.788386 | time 13.633333 | 
2020-07-23-17-15: epoch: 38 |tot 0.301881 | hm 0.451901 | wh 2.281664 | id_ 0.274966 | reg 0.157889 | tracking 0.791110 | time 13.650000 | 
2020-07-23-17-29: epoch: 39 |tot 0.291394 | hm 0.427962 | wh 2.430279 | id_ 0.275264 | reg 0.157791 | tracking 0.825763 | time 13.633333 | 
2020-07-23-17-42: epoch: 40 |tot 0.187317 | hm 0.414982 | wh 2.345936 | id_ 0.211093 | reg 0.157761 | tracking 0.845870 | time 13.633333 | 
2020-07-23-17-56: epoch: 41 |tot 0.351788 | hm 0.492912 | wh 2.482946 | id_ 0.290831 | reg 0.158800 | tracking 0.860710 | time 13.650000 | 
2020-07-23-18-10: epoch: 42 |tot 0.248055 | hm 0.455379 | wh 2.326991 | id_ 0.244229 | reg 0.157706 | tracking 0.871855 | time 13.633333 | 
2020-07-23-18-23: epoch: 43 |tot 0.263036 | hm 0.419775 | wh 2.493145 | id_ 0.266788 | reg 0.156529 | tracking 0.839735 | time 13.633333 | 
2020-07-23-18-37: epoch: 44 |tot 0.334626 | hm 0.452896 | wh 2.412074 | id_ 0.305056 | reg 0.160192 | tracking 0.851547 | time 13.633333 | 
2020-07-23-18-51: epoch: 45 |tot 0.158385 | hm 0.406631 | wh 2.341374 | id_ 0.211445 | reg 0.154252 | tracking 0.810815 | time 13.650000 | 
2020-07-23-19-04: epoch: 46 |tot 0.295265 | hm 0.445645 | wh 2.390581 | id_ 0.283637 | reg 0.162136 | tracking 0.817382 | time 13.650000 | 
2020-07-23-19-18: epoch: 47 |tot 0.200834 | hm 0.436064 | wh 2.258043 | id_ 0.233565 | reg 0.157978 | tracking 0.808554 | time 13.633333 | 
2020-07-23-19-32: epoch: 48 |tot 0.239000 | hm 0.430060 | wh 2.503334 | id_ 0.252926 | reg 0.156739 | tracking 0.831783 | time 13.650000 | 
2020-07-23-19-45: epoch: 49 |tot 0.235823 | hm 0.450804 | wh 2.437262 | id_ 0.244643 | reg 0.161117 | tracking 0.849827 | time 13.633333 | 
2020-07-23-19-59: epoch: 50 |tot 0.185664 | hm 0.457519 | wh 2.364920 | id_ 0.217053 | reg 0.155554 | tracking 0.839087 | time 13.616667 | 
2020-07-23-20-13: epoch: 51 |tot 0.282712 | hm 0.442821 | wh 2.422431 | id_ 0.282358 | reg 0.154217 | tracking 0.815211 | time 13.633333 | 
2020-07-23-20-26: epoch: 52 |tot 0.434110 | hm 0.456397 | wh 2.660501 | id_ 0.359759 | reg 0.159617 | tracking 0.838905 | time 13.633333 | 
2020-07-23-20-40: epoch: 53 |tot 0.182217 | hm 0.399675 | wh 2.276690 | id_ 0.242058 | reg 0.155242 | tracking 0.819813 | time 13.633333 | 
2020-07-23-20-53: epoch: 54 |tot 0.279617 | hm 0.511382 | wh 2.436189 | id_ 0.252578 | reg 0.159933 | tracking 0.824704 | time 13.633333 | 
2020-07-23-21-07: epoch: 55 |tot 0.202830 | hm 0.435474 | wh 2.512213 | id_ 0.234397 | reg 0.154386 | tracking 0.845379 | time 13.633333 | 
2020-07-23-21-21: epoch: 56 |tot 0.217513 | hm 0.430765 | wh 2.369568 | id_ 0.249227 | reg 0.158830 | tracking 0.824042 | time 13.633333 | 
2020-07-23-21-34: epoch: 57 |tot 0.104384 | hm 0.414294 | wh 2.318160 | id_ 0.191182 | reg 0.159673 | tracking 0.804410 | time 13.633333 | 
2020-07-23-21-48: epoch: 58 |tot 0.114020 | hm 0.429976 | wh 2.339360 | id_ 0.193665 | reg 0.156806 | tracking 0.836361 | time 13.633333 | 
2020-07-23-22-02: epoch: 59 |tot 0.177756 | hm 0.450025 | wh 2.367953 | id_ 0.221804 | reg 0.161098 | tracking 0.840352 | time 13.650000 | 
2020-07-23-22-15: epoch: 60 |tot 0.106853 | hm 0.441566 | wh 2.201307 | id_ 0.194160 | reg 0.155017 | tracking 0.846454 | time 13.633333 | 
2020-07-23-22-29: epoch: 61 |tot -0.030536 | hm 0.371915 | wh 2.097019 | id_ 0.148773 | reg 0.149081 | tracking 0.836529 | time 13.633333 | 
2020-07-23-22-43: epoch: 62 |tot -0.074909 | hm 0.375056 | wh 1.948023 | id_ 0.130421 | reg 0.144911 | tracking 0.830149 | time 13.616667 | 
2020-07-23-22-56: epoch: 63 |tot -0.077785 | hm 0.377514 | wh 1.911632 | id_ 0.130097 | reg 0.144196 | tracking 0.806353 | time 13.650000 | 
2020-07-23-23-10: epoch: 64 |tot -0.065317 | hm 0.398707 | wh 1.873391 | id_ 0.131992 | reg 0.143273 | tracking 0.859515 | time 13.666667 | 
2020-07-23-23-24: epoch: 65 |tot -0.125271 | hm 0.371723 | wh 1.895892 | id_ 0.108407 | reg 0.143701 | tracking 0.814252 | time 13.650000 | 
2020-07-23-23-37: epoch: 66 |tot -0.124334 | hm 0.362527 | wh 1.774753 | id_ 0.117255 | reg 0.141943 | tracking 0.826199 | time 13.633333 | 
2020-07-23-23-51: epoch: 67 |tot -0.142179 | hm 0.364387 | wh 1.728767 | id_ 0.109600 | reg 0.141288 | tracking 0.817210 | time 13.633333 | 
2020-07-24-00-05: epoch: 68 |tot -0.158350 | hm 0.365846 | wh 1.722010 | id_ 0.101277 | reg 0.142240 | tracking 0.833689 | time 13.666667 | 
2020-07-24-00-18: epoch: 69 |tot -0.138329 | hm 0.360520 | wh 1.792994 | id_ 0.112381 | reg 0.141323 | tracking 0.835835 | time 13.666667 | 
2020-07-24-00-32: epoch: 70 |tot -0.153423 | hm 0.352829 | wh 1.704056 | id_ 0.110886 | reg 0.140352 | tracking 0.820163 | time 13.683333 | 
